CustID,State,Age,Plan,MonthlyRecharge,DataGB,CallsMin,SMS,Churn
4355,Bihar,58,Prepaid,58.05,49.31,824,111,No
4356,Mizoram,38,Postpaid,1616.02,57.2,630,400,No
4357,Uttarakhand,26,Prepaid,1154.13,84.68,758,472,Yes
4358,Mizoram,64,Prepaid,438.67,42.99,398,496,Yes
4359,Jharkhand,56,Prepaid,1945.79,23.74,484,137,Yes
4360,Haryana,27,Prepaid,597.66,33.25,801,135,No
4361,Uttar Pradesh,54,Prepaid,1778.17,94.5,416,189,No
4362,Madhya Pradesh,38,Prepaid,315.43,93.19,518,243,No
4363,Meghalaya,32,Prepaid,1481.39,78.28,287,80,Yes
4364,Jharkhand,31,Prepaid,113.45,93.31,155,421,No
4365,Karnataka,37,Prepaid,644.53,15.64,985,347,No
4366,Maharashtra,54,Prepaid,421.84,16.79,425,366,Yes
4367,Bihar,27,Postpaid,75.62,74.9,568,262,Yes
4368,West Bengal,67,Postpaid,1514.94,99.27,643,195,No
4369,Gujarat,20,Postpaid,1446.38,80.2,900,124,No
4370,Gujarat,46,Prepaid,1266.12,46.19,176,105,Yes
4371,Meghalaya,63,Prepaid,1925.5,75.28,111,26,No
4372,Tamil Nadu,51,Prepaid,1582.35,77.21,802,412,Yes
4373,Meghalaya,23,Prepaid,161.95,84.65,825,304,Yes
4374,Chhattisgarh,52,Postpaid,1728.02,88.73,915,245,No
4375,West Bengal,44,Prepaid,1869.91,53.63,715,476,Yes
4376,Uttarakhand,37,Prepaid,570.85,14.75,255,447,Yes
4377,Manipur,62,Postpaid,820.09,33.54,483,211,Yes
4378,Telangana,57,Postpaid,503.36,61.85,96,129,Yes
4379,Maharashtra,30,Postpaid,745.9,85.15,787,232,Yes
4380,Maharashtra,67,Postpaid,598.94,56.81,126,407,No
4381,Nagaland,43,Prepaid,790.15,28.79,266,40,Yes
4382,Nagaland,18,Postpaid,1661.74,59.46,514,80,Yes
4383,Bihar,25,Prepaid,216.72,33.26,472,418,No
4384,Bihar,21,Prepaid,689,30.26,467,119,Yes
4385,Tamil Nadu,60,Prepaid,429.59,50.63,112,353,Yes
4386,Goa,58,Prepaid,107.77,73.72,734,249,Yes
4387,Goa,24,Prepaid,1089.54,90.92,192,369,Yes
4388,Punjab,27,Prepaid,403.74,59.71,539,325,Yes
4389,Telangana,30,Prepaid,1209.07,13.81,915,327,No
4390,Mizoram,57,Postpaid,1416.84,83.44,430,116,No
4391,Nagaland,41,Prepaid,1681.1,83.08,569,465,Yes
4392,Himachal Pradesh,18,Postpaid,1308.31,22.63,220,383,Yes
4393,Uttar Pradesh,38,Prepaid,1058.84,72.98,233,288,Yes
4394,Chhattisgarh,28,Prepaid,212.86,84.26,187,425,Yes
4395,Rajasthan,39,Prepaid,579.85,27.87,184,164,No
4396,Gujarat,63,Postpaid,1969.26,51.37,676,346,Yes
4397,Tamil Nadu,68,Prepaid,1022.61,90.23,420,93,Yes
4398,Gujarat,26,Postpaid,688.82,77.33,824,19,No
4399,Gujarat,21,Prepaid,1768.94,39.95,129,284,Yes
4400,Maharashtra,69,Prepaid,253.74,71.38,810,308,No
4401,Madhya Pradesh,63,Prepaid,1128.96,86.6,905,19,No
4402,Mizoram,33,Prepaid,1153.85,36.81,854,68,No
4403,Tripura,33,Prepaid,339.52,18.84,130,489,No
4404,Bihar,40,Prepaid,1239.25,29.89,385,36,No
4405,Punjab,26,Postpaid,1872.98,28.94,366,106,No
4406,Nagaland,62,Postpaid,226.6,14.96,857,65,Yes
4407,Uttar Pradesh,33,Prepaid,50.69,7.29,385,479,No
4408,Meghalaya,66,Prepaid,1942.87,57,986,201,Yes
4409,Mizoram,58,Prepaid,1992.53,68.52,413,133,Yes
4410,Telangana,65,Postpaid,1482.1,75.4,823,230,No
4411,Telangana,54,Prepaid,1169.16,19.57,932,393,Yes
4412,Assam,67,Postpaid,1704.87,93.88,384,141,Yes
4413,Andhra Pradesh,19,Prepaid,818.72,1.19,673,120,No
4414,Sikkim,65,Prepaid,285.62,26.72,76,192,No
4415,Jharkhand,21,Prepaid,1694.58,28.41,194,265,No
4416,Jharkhand,26,Prepaid,545.3,9.23,349,316,Yes
4417,Jharkhand,64,Postpaid,416.45,5.14,700,287,No
4418,Uttar Pradesh,60,Postpaid,743.83,83.94,350,41,Yes
4419,Uttar Pradesh,51,Postpaid,857.76,81.55,314,105,Yes
4420,Arunachal Pradesh,30,Prepaid,1191.42,34.55,615,429,No
4421,Rajasthan,44,Postpaid,735.87,25.55,570,156,No
4422,Nagaland,37,Postpaid,934.46,88.26,651,125,Yes
4423,Assam,62,Prepaid,1936.7,74.1,635,232,Yes
4424,Nagaland,41,Prepaid,584.24,80.83,770,202,Yes
4425,Chhattisgarh,54,Postpaid,1794.76,34.25,785,207,Yes
4426,Gujarat,58,Postpaid,1860.84,18.59,192,283,No
4427,Himachal Pradesh,33,Postpaid,1005.79,32.6,818,205,Yes
4428,Uttar Pradesh,53,Prepaid,1212.1,63.27,571,310,No
4429,Arunachal Pradesh,54,Prepaid,1274.55,32.58,388,50,Yes
4430,Assam,37,Postpaid,187.42,62.95,242,365,No
4431,Telangana,59,Postpaid,68.71,71.26,951,131,No
4432,West Bengal,28,Prepaid,171.58,81.08,248,468,Yes
4433,Kerala,45,Postpaid,821.21,57.97,448,444,Yes
4434,Telangana,67,Postpaid,1204,13.52,177,171,No
4435,Nagaland,21,Postpaid,256.29,13.05,642,402,Yes
4436,Rajasthan,31,Postpaid,870.06,57.32,220,187,Yes
4437,Punjab,52,Postpaid,1160.65,64.89,873,120,Yes
4438,Meghalaya,48,Prepaid,835.71,93.65,412,56,No
4439,Mizoram,35,Postpaid,1970.38,68.29,783,306,Yes
4440,Himachal Pradesh,62,Postpaid,829.57,74.05,91,196,No
4441,Andhra Pradesh,64,Prepaid,1184.19,49.98,392,33,Yes
4442,Manipur,39,Postpaid,499.25,98.61,628,235,Yes
4443,Andhra Pradesh,27,Prepaid,308.44,64.98,384,76,Yes
4444,Tamil Nadu,22,Postpaid,1237.45,75.1,851,310,No
4445,Chhattisgarh,38,Prepaid,692.74,20.04,546,414,No
4446,Rajasthan,66,Prepaid,1687.3,45.88,499,4,No
4447,Karnataka,27,Postpaid,1444.65,82.33,226,292,No
4448,Assam,22,Postpaid,1048.13,31.96,984,327,Yes
4449,Uttar Pradesh,47,Prepaid,1333.37,41.78,275,328,No
4450,Tamil Nadu,20,Postpaid,844.97,92.02,189,183,No
4451,Himachal Pradesh,42,Prepaid,621.27,88.62,294,4,Yes
4452,Odisha,35,Prepaid,544.09,92.37,458,155,Yes
4453,Nagaland,24,Postpaid,1817.46,2.73,368,118,Yes
4454,Meghalaya,23,Postpaid,548.33,44.22,705,469,No
4455,Haryana,31,Prepaid,1092.51,7.49,419,403,Yes
4456,West Bengal,50,Postpaid,1351,70.99,816,228,No
4457,Sikkim,64,Prepaid,316.16,17.68,315,372,No
4458,Sikkim,50,Postpaid,1959.4,25.71,597,253,No
4459,Nagaland,39,Postpaid,1391.3,36.04,614,257,No
4460,West Bengal,50,Postpaid,366.49,8.16,753,220,Yes
4461,Gujarat,49,Prepaid,1391.83,62.39,845,398,No
4462,Rajasthan,51,Postpaid,1754.16,62.17,569,267,Yes
4463,Uttar Pradesh,28,Postpaid,1668.87,5.61,133,423,Yes
4464,Maharashtra,70,Postpaid,1240.02,57.99,182,419,Yes
4465,Andhra Pradesh,31,Prepaid,183.62,12.49,53,203,Yes
4466,Chhattisgarh,22,Prepaid,954.31,46.44,221,317,No
4467,West Bengal,52,Postpaid,174.44,56.43,420,323,Yes
4468,Kerala,39,Prepaid,736.99,85.9,539,289,Yes
4469,Karnataka,31,Prepaid,215.28,50.21,922,281,Yes
4470,Himachal Pradesh,69,Prepaid,1549.18,78.48,219,86,Yes
4471,Haryana,38,Postpaid,281.57,90,449,412,Yes
4472,Rajasthan,59,Postpaid,427.88,87.66,785,176,Yes
4473,Andhra Pradesh,34,Postpaid,1484.29,12.79,411,236,Yes
4474,Himachal Pradesh,27,Postpaid,404.82,91.07,829,28,Yes
4475,Chhattisgarh,42,Prepaid,1143.36,4.85,308,26,No
4476,Nagaland,62,Prepaid,858.39,84.68,232,466,Yes
4477,Chhattisgarh,50,Postpaid,1136.52,53.6,345,42,No
4478,Karnataka,33,Postpaid,1298.89,35.56,477,354,Yes
4479,Tripura,41,Postpaid,1387.97,80.78,409,14,No
4480,Haryana,21,Prepaid,1776.6,6.32,972,436,Yes
4481,Nagaland,62,Postpaid,763.45,71.52,962,121,Yes
4482,Rajasthan,33,Postpaid,1498.87,3.96,786,276,No
4483,Madhya Pradesh,60,Postpaid,1461.64,84.29,494,189,Yes
4484,Jharkhand,59,Postpaid,1144.12,51.78,110,263,No
4485,Jharkhand,54,Prepaid,1596.45,10.36,517,178,No
4486,Uttar Pradesh,22,Postpaid,1127.85,94.36,874,48,No
4487,Odisha,67,Postpaid,1923.05,27.67,978,251,Yes
4488,Goa,70,Prepaid,173.71,20.02,331,117,Yes
4489,Andhra Pradesh,29,Prepaid,1751.27,53.38,484,388,Yes
4490,Odisha,42,Postpaid,1092.46,28.71,404,137,No
4491,Meghalaya,61,Postpaid,1972.54,3.9,384,260,No
4492,Assam,62,Postpaid,805.47,8.27,348,98,No
4493,Sikkim,41,Postpaid,304.03,70.11,312,78,Yes
4494,West Bengal,59,Postpaid,290.23,11.65,308,368,Yes
4495,Madhya Pradesh,64,Prepaid,844.72,79.63,307,314,No
4496,Karnataka,44,Postpaid,52.32,50.97,98,272,No
4497,Bihar,35,Postpaid,232.71,46.57,616,410,Yes
4498,Arunachal Pradesh,41,Postpaid,190.65,41.75,236,291,Yes
4499,Gujarat,30,Postpaid,1955.31,2.6,799,36,Yes
4500,Assam,34,Prepaid,1658.44,77.41,491,358,No
4501,Assam,49,Prepaid,1641.26,86.05,116,316,No
4502,Karnataka,19,Prepaid,219.5,62.62,344,100,No
4503,Uttarakhand,33,Prepaid,754.54,85,756,438,Yes
4504,Goa,66,Postpaid,84.88,76.87,988,267,Yes
4505,Uttarakhand,55,Prepaid,779.92,44.27,294,444,Yes
4506,Nagaland,52,Prepaid,1631.42,47.52,573,433,Yes
4507,Haryana,69,Prepaid,1954.18,32.89,481,206,No
4508,Madhya Pradesh,60,Prepaid,977.18,74.04,198,27,Yes
4509,Nagaland,18,Prepaid,273.27,37.02,219,44,No
4510,Bihar,40,Prepaid,190.7,18.05,563,113,No
4511,Sikkim,23,Postpaid,1197.27,86.37,811,61,Yes
4512,Arunachal Pradesh,19,Prepaid,1528.73,40.96,540,349,Yes
4513,Punjab,52,Prepaid,1526.85,99.92,611,408,No
4514,Maharashtra,53,Postpaid,1327.93,8.5,290,446,Yes
4515,Kerala,49,Prepaid,1465.61,33.91,824,60,Yes
4516,West Bengal,20,Prepaid,1038.52,50.83,944,470,No
4517,Telangana,39,Prepaid,1520.62,24.09,319,60,No
4518,Telangana,54,Postpaid,1007.45,48.19,705,92,No
4519,Chhattisgarh,50,Postpaid,1374.38,3.82,627,40,Yes
4520,Manipur,21,Prepaid,1458.45,66.17,819,183,No
4521,Haryana,38,Postpaid,1871.83,71.66,309,60,Yes
4522,Maharashtra,56,Postpaid,1349.73,13.57,201,83,No
4523,Haryana,68,Postpaid,1535.94,55.5,742,333,Yes
4524,Nagaland,49,Postpaid,1639.86,76.87,449,249,Yes
4525,Karnataka,34,Prepaid,1132.91,34.26,989,300,Yes
4526,Himachal Pradesh,62,Postpaid,357.17,98.15,278,197,Yes
4527,Himachal Pradesh,21,Prepaid,279.52,54.07,697,144,Yes
4528,Kerala,27,Postpaid,125.94,14.25,357,260,Yes
4529,Manipur,35,Prepaid,1701.51,40.17,975,199,Yes
4530,Jharkhand,52,Prepaid,1131.25,6.28,579,404,No
4531,Chhattisgarh,19,Prepaid,1556.82,41.4,763,38,No
4532,Madhya Pradesh,61,Postpaid,96.31,68.58,218,280,No
4533,Kerala,53,Prepaid,1011.63,55.08,882,261,No
4534,Arunachal Pradesh,25,Postpaid,1834.1,5.02,196,202,No
4535,Odisha,70,Postpaid,533.46,72.37,946,71,No
4536,Tripura,67,Postpaid,1960.39,48.33,532,402,No
4537,Karnataka,51,Postpaid,1572.7,90.54,80,406,Yes
4538,Goa,61,Prepaid,1751.41,58.97,76,17,No
4539,Andhra Pradesh,38,Postpaid,865.08,14.33,318,154,Yes
4540,Tripura,45,Prepaid,1359.36,34.11,201,28,No
4541,Rajasthan,51,Postpaid,1408.96,31.38,576,192,Yes
4542,Tripura,65,Postpaid,400.04,19.31,781,270,Yes
4543,Sikkim,42,Prepaid,993.17,46.17,811,33,Yes
4544,Gujarat,50,Prepaid,1131.71,34.3,748,19,No
4545,Uttar Pradesh,64,Postpaid,1175.43,27.62,597,415,No
4546,Assam,42,Postpaid,68.58,62.33,238,45,No
4547,Meghalaya,55,Prepaid,1223.61,20.48,583,479,Yes
4548,Jharkhand,63,Postpaid,392.76,83.88,790,334,No
4549,Rajasthan,53,Postpaid,367.29,99.81,949,100,Yes
4550,West Bengal,43,Prepaid,988.37,59.43,111,139,No
4551,Rajasthan,36,Postpaid,1013.88,14.32,972,144,No
4552,Madhya Pradesh,29,Postpaid,483.31,80.4,559,451,No
4553,Madhya Pradesh,49,Postpaid,1262.59,52.48,611,227,No
4554,Assam,43,Postpaid,265.28,95.79,792,132,No
4555,Assam,53,Postpaid,1837.67,1.23,912,191,Yes
4556,Assam,65,Prepaid,591.52,98.11,257,461,No
4557,Himachal Pradesh,25,Prepaid,1602.05,27.67,483,154,Yes
4558,Jharkhand,24,Postpaid,814.88,51.58,584,199,Yes
4559,Jharkhand,25,Prepaid,489.7,26.52,454,1,No
4560,Nagaland,42,Prepaid,584.98,59.26,404,256,No
4561,Himachal Pradesh,61,Prepaid,750.89,54.23,529,472,Yes
4562,Goa,47,Prepaid,1386.48,13.75,488,317,Yes
4563,Himachal Pradesh,46,Postpaid,1453.02,20.09,846,132,Yes
4564,Kerala,58,Prepaid,190.96,87.5,677,377,Yes
4565,Sikkim,41,Prepaid,1762.9,15.41,993,238,Yes
4566,Haryana,38,Prepaid,999.06,39.42,252,258,Yes
4567,Haryana,32,Postpaid,1551.93,68.39,948,84,No
4568,Nagaland,30,Postpaid,1326.69,44.92,244,258,No
4569,Manipur,19,Postpaid,1624.54,14.45,739,294,Yes
4570,Andhra Pradesh,57,Postpaid,1666,24.35,512,263,No
4571,Nagaland,55,Prepaid,1399.36,71.26,608,190,Yes
4572,Haryana,45,Prepaid,1612.1,6.02,158,276,Yes
4573,Mizoram,25,Postpaid,1437.7,52.74,993,25,Yes
4574,Himachal Pradesh,40,Prepaid,1659.4,40.91,309,195,Yes
4575,Tripura,35,Postpaid,1247.6,90.49,572,56,Yes
4576,Mizoram,41,Postpaid,426.59,98.24,646,187,Yes
4577,Goa,30,Prepaid,552.37,5.62,950,347,No
4578,Tripura,69,Prepaid,1771.33,91.99,602,307,Yes
4579,Haryana,19,Postpaid,1603.19,13.45,682,1,No
4580,Manipur,49,Prepaid,636.94,89.58,222,185,No
4581,Punjab,57,Postpaid,292.59,97.77,751,42,No
4582,Andhra Pradesh,47,Prepaid,1987.29,43.54,815,138,No
4583,Telangana,61,Prepaid,940.41,14.04,691,216,Yes
4584,Telangana,63,Prepaid,727.77,98.06,812,465,Yes
4585,Uttarakhand,20,Postpaid,846.8,41.25,699,206,Yes
4586,Rajasthan,56,Postpaid,170.18,31.21,875,421,No
4587,Sikkim,23,Postpaid,1000.38,94.82,995,136,Yes
4588,Himachal Pradesh,62,Postpaid,1048.52,49.5,79,439,No
4589,Maharashtra,39,Prepaid,382.97,76.21,559,101,No
4590,Mizoram,57,Postpaid,519.1,73.23,464,225,No
4591,Kerala,39,Prepaid,971.95,3.44,270,338,Yes
4592,Telangana,22,Prepaid,1980.44,14.2,920,403,No
4593,Tamil Nadu,29,Postpaid,938.24,8.55,50,205,No
4594,Goa,47,Prepaid,630.58,65.89,406,223,No
4595,Gujarat,24,Prepaid,759.43,68.35,770,361,Yes
4596,Bihar,18,Prepaid,599.32,17.31,317,245,No
4597,Nagaland,34,Postpaid,1708.21,96.17,624,429,Yes
4598,Uttar Pradesh,50,Postpaid,1304.87,54.6,308,100,No
4599,Odisha,45,Postpaid,569.21,98.96,510,331,No
4600,Karnataka,62,Prepaid,737.18,37.49,871,99,No
4601,Goa,21,Postpaid,1460.46,24.5,77,70,Yes
4602,Nagaland,30,Postpaid,1298.89,74.75,913,444,No
4603,Gujarat,64,Postpaid,253.97,42.74,690,445,Yes
4604,Haryana,67,Postpaid,1583.69,57.42,773,12,No
4605,Uttar Pradesh,47,Prepaid,977.06,36.15,529,304,No
4606,Haryana,69,Prepaid,520.21,74.64,133,402,Yes
4607,Rajasthan,48,Prepaid,1886.92,66.72,304,370,No
4608,Gujarat,58,Postpaid,1099.01,64.66,469,234,No
4609,Rajasthan,67,Postpaid,170.32,11.56,264,385,Yes
4610,Jharkhand,57,Prepaid,1179.23,70.59,444,276,Yes
4611,Kerala,49,Postpaid,311.99,46.03,411,135,Yes
4612,Uttarakhand,34,Prepaid,772.09,37.36,798,68,Yes
4613,Tripura,64,Postpaid,1160.79,52.94,240,116,No
4614,Bihar,22,Prepaid,1218.89,92.1,585,361,Yes
4615,Jharkhand,43,Postpaid,275.37,3.35,655,124,No
4616,Madhya Pradesh,58,Postpaid,330.04,43.02,290,378,No
4617,Tamil Nadu,35,Prepaid,1730.46,61.09,604,488,Yes
4618,Haryana,51,Postpaid,1501.15,49.33,915,34,No
4619,Maharashtra,50,Prepaid,1437.5,37.09,222,95,No
4620,Meghalaya,37,Postpaid,1335.73,4.47,274,324,Yes
4621,Bihar,62,Postpaid,624.04,6.74,184,403,Yes
4622,Gujarat,61,Postpaid,1354.61,67.72,227,382,Yes
4623,Uttar Pradesh,47,Prepaid,52.81,28.88,704,29,Yes
4624,Mizoram,46,Prepaid,804.89,34.12,893,362,No
4625,Karnataka,47,Prepaid,293.38,22.21,179,166,Yes
4626,Sikkim,36,Prepaid,100.17,24.94,251,380,Yes
4627,Nagaland,29,Prepaid,1448.82,56.49,519,294,No
4628,Sikkim,53,Prepaid,1354.03,69.96,309,186,Yes
4629,West Bengal,62,Prepaid,412.64,84.09,633,348,Yes
4630,Assam,58,Postpaid,1744.84,3.41,347,178,No
4631,West Bengal,35,Prepaid,624.09,14.87,436,497,Yes
4632,West Bengal,44,Postpaid,1668.27,64.44,805,274,No
4633,Madhya Pradesh,48,Postpaid,747.05,41.2,895,496,No
4634,Goa,30,Prepaid,939.33,51.11,587,448,Yes
4635,Haryana,56,Prepaid,344.57,60.86,571,64,No
4636,Tripura,30,Prepaid,513.96,41.55,589,94,No
4637,Meghalaya,65,Postpaid,1403.04,32,534,252,No
4638,Assam,68,Postpaid,936.05,11.68,960,216,No
4639,Rajasthan,41,Prepaid,422.14,47.33,527,28,No
4640,Odisha,38,Postpaid,592.27,8.62,729,7,Yes
4641,Bihar,28,Prepaid,1012.1,86.17,982,342,Yes
4642,Uttarakhand,41,Prepaid,1262.43,24.36,59,120,Yes
4643,Maharashtra,23,Postpaid,1201.14,74.49,798,86,Yes
4644,Rajasthan,55,Postpaid,503.54,86.76,327,304,No
4645,Mizoram,42,Prepaid,925.9,34.39,759,347,Yes
4646,Mizoram,27,Postpaid,196.86,96.04,796,181,No
4647,Punjab,38,Prepaid,168.15,1.27,105,454,No
4648,Madhya Pradesh,64,Prepaid,1790.5,53.82,170,305,No
4649,Tamil Nadu,61,Postpaid,1961.01,48.47,327,411,Yes
4650,Chhattisgarh,44,Postpaid,1548.52,29.22,210,400,No
4651,Karnataka,32,Postpaid,1391.82,41.93,151,256,Yes
4652,Himachal Pradesh,30,Prepaid,1112.05,94.29,285,34,No
4653,Jharkhand,38,Prepaid,1243.11,86.98,606,386,Yes
4654,Bihar,34,Prepaid,414.88,13.02,667,360,Yes
4655,Telangana,55,Prepaid,1613.22,65.47,959,74,Yes
4656,West Bengal,61,Prepaid,1343.01,85.28,170,453,No
4657,Himachal Pradesh,66,Postpaid,336.87,68.47,503,5,Yes
4658,Andhra Pradesh,20,Postpaid,883.07,45.73,769,28,No
4659,Mizoram,29,Postpaid,441.42,69.66,208,99,Yes
4660,Kerala,65,Postpaid,1071.38,11.42,290,172,Yes
4661,Goa,56,Prepaid,876.22,46.71,159,497,Yes
4662,Odisha,30,Prepaid,320.06,42.15,834,344,No
4663,Andhra Pradesh,56,Postpaid,1163.3,77.74,367,395,No
4664,Meghalaya,37,Postpaid,1605.14,28.48,148,431,No
4665,Uttar Pradesh,42,Prepaid,1652.52,93.89,325,210,No
4666,Haryana,29,Prepaid,53.22,73.66,562,155,Yes
4667,Uttar Pradesh,70,Postpaid,1097.82,86.53,564,437,No
4668,Bihar,22,Prepaid,1670.54,88.87,623,4,Yes
4669,Uttarakhand,19,Postpaid,1110.91,32.79,318,214,No
4670,Bihar,67,Prepaid,569.78,41.94,998,97,No
4671,Uttar Pradesh,31,Postpaid,1733.84,88.78,57,217,Yes
4672,Karnataka,52,Prepaid,1470.5,80.52,989,36,Yes
4673,Uttarakhand,23,Postpaid,799.94,79.4,568,497,No
4674,Meghalaya,18,Prepaid,1096.28,54.54,389,256,No
4675,Kerala,69,Postpaid,874.27,77.97,206,338,No
4676,Kerala,55,Postpaid,853.63,38.82,208,498,No
4677,Sikkim,54,Prepaid,988.37,18.57,541,249,Yes
4678,Goa,20,Postpaid,1395,48.56,666,302,No
4679,Nagaland,62,Prepaid,505.32,62.67,272,241,No
4680,Meghalaya,68,Postpaid,1360.47,45.13,612,147,Yes
4681,Mizoram,35,Prepaid,580.92,21.5,443,434,No
4682,Jharkhand,63,Postpaid,1599.93,13.41,245,151,Yes
4683,Bihar,61,Postpaid,1640.1,60.39,277,225,Yes
4684,Chhattisgarh,38,Prepaid,1033.67,57.29,130,488,Yes
4685,Arunachal Pradesh,37,Postpaid,632.1,71.34,773,5,Yes
4686,Tripura,43,Prepaid,398.68,9.65,938,158,Yes
4687,Goa,28,Prepaid,383.25,12.35,141,48,No
4688,Mizoram,22,Prepaid,77.24,83.39,906,176,Yes
4689,Maharashtra,36,Prepaid,1917.18,63.15,448,345,No
4690,Uttar Pradesh,48,Postpaid,1253.9,53.05,569,0,No
4691,Odisha,47,Prepaid,505.21,84.97,165,418,Yes
4692,Haryana,39,Prepaid,1813.44,88.66,812,230,No
4693,Meghalaya,39,Postpaid,1041.66,42.21,287,224,No
4694,Meghalaya,31,Postpaid,614.51,97.14,811,187,No
4695,Uttar Pradesh,55,Prepaid,1038.49,92.43,60,226,No
4696,Karnataka,67,Prepaid,630.97,36.91,687,146,Yes
4697,Nagaland,21,Prepaid,1103.86,12.13,734,477,Yes
4698,Himachal Pradesh,48,Prepaid,1647.75,40.17,105,86,No
4699,Andhra Pradesh,31,Postpaid,1504.06,41.72,556,152,Yes
4700,Nagaland,22,Postpaid,1443.67,54.07,334,248,No
4701,Sikkim,36,Postpaid,1884.66,33.76,655,365,No
4702,Chhattisgarh,61,Postpaid,693.75,33.67,605,240,No
4703,Meghalaya,48,Prepaid,1754.89,67.6,842,173,Yes
4704,Arunachal Pradesh,30,Prepaid,1414.43,39.12,913,105,No
4705,Chhattisgarh,49,Postpaid,1685.33,48.97,613,125,No
4706,Himachal Pradesh,57,Prepaid,648.78,13.18,831,405,Yes
4707,Maharashtra,39,Prepaid,1779.16,98.94,206,364,Yes
4708,Rajasthan,29,Prepaid,1103.98,89.1,155,379,No
4709,Bihar,30,Prepaid,1000.67,8.58,205,210,Yes
4710,Punjab,44,Postpaid,990.78,61.35,289,114,Yes
4711,Uttarakhand,35,Postpaid,1668.55,40.96,635,347,No
4712,Andhra Pradesh,47,Postpaid,1667.06,99.73,329,269,Yes
4713,Andhra Pradesh,59,Postpaid,935.71,36.71,158,50,Yes
4714,Madhya Pradesh,61,Prepaid,1044.44,4.83,620,255,No
4715,Sikkim,26,Postpaid,1455.01,29.19,822,360,Yes
4716,West Bengal,52,Prepaid,1775.12,71.78,426,155,No
4717,Maharashtra,21,Postpaid,1573.51,72.73,224,499,Yes
4718,Arunachal Pradesh,39,Postpaid,1911.38,75.81,389,391,Yes
4719,Meghalaya,47,Prepaid,837.5,98.65,548,94,No
4720,Kerala,23,Postpaid,1697.71,78.38,556,411,Yes
4721,Sikkim,51,Postpaid,992.13,39.43,645,21,No
4722,Tripura,26,Postpaid,198.8,50.97,795,355,Yes
4723,Sikkim,70,Postpaid,252.56,28.61,637,204,Yes
4724,Goa,61,Prepaid,1327.48,60.07,538,356,No
4725,Kerala,21,Postpaid,1540.03,58.38,648,58,Yes
4726,Gujarat,40,Postpaid,1844.64,41.95,396,323,No
4727,Bihar,43,Prepaid,120.51,41.78,777,326,No
4728,Karnataka,41,Postpaid,1133.02,32.76,399,365,No
4729,Chhattisgarh,48,Postpaid,907,88.59,219,240,No
4730,Gujarat,49,Postpaid,785.89,22.19,184,280,Yes
4731,Meghalaya,38,Prepaid,994.16,25.11,585,105,Yes
4732,Haryana,23,Postpaid,622.32,82.84,814,229,No
4733,Rajasthan,23,Postpaid,609.49,42.59,780,309,Yes
4734,Andhra Pradesh,51,Prepaid,123.38,75.36,994,18,Yes
4735,Maharashtra,62,Prepaid,808.47,54.96,542,447,Yes
4736,Andhra Pradesh,60,Prepaid,1251.93,13.61,351,465,No
4737,Telangana,57,Prepaid,1144.27,72.85,705,110,No
4738,Rajasthan,48,Postpaid,638.28,97.38,248,285,Yes
4739,Mizoram,27,Prepaid,1958.07,56.12,161,181,Yes
4740,Uttarakhand,61,Prepaid,1348.21,13.91,914,225,No
4741,Rajasthan,56,Postpaid,923.27,72.74,254,117,Yes
4742,Telangana,64,Postpaid,1104.61,81.66,874,191,Yes
4743,Mizoram,63,Postpaid,807.48,59.43,956,108,No
4744,West Bengal,31,Prepaid,1307.68,65.81,88,414,Yes
4745,Jharkhand,19,Prepaid,1224.62,50.97,704,428,Yes
4746,Uttar Pradesh,20,Prepaid,218.81,88.33,60,67,Yes
4747,West Bengal,41,Prepaid,1421.5,99.38,925,330,No
4748,Sikkim,40,Prepaid,406.93,8.26,611,345,Yes
4749,Assam,70,Postpaid,399.44,3.37,834,78,Yes
4750,Tripura,43,Prepaid,1488.77,17.98,692,37,Yes
4751,Arunachal Pradesh,44,Prepaid,1522.43,56.31,497,76,Yes
4752,Punjab,62,Prepaid,1008.76,27.7,483,467,No
4753,Tamil Nadu,34,Prepaid,1838.39,2.46,147,217,No
4754,Haryana,18,Postpaid,1608.17,38.39,850,119,No
4755,Tripura,21,Postpaid,730.81,55.27,846,239,No
4756,Tripura,62,Postpaid,1628.15,43.33,60,90,Yes
4757,Tripura,62,Postpaid,1506.71,51.08,769,12,Yes
4758,Chhattisgarh,65,Postpaid,1489.89,23.33,809,25,Yes
4759,West Bengal,55,Postpaid,957.27,43.86,732,325,Yes
4760,Himachal Pradesh,47,Prepaid,1346.07,24.51,158,367,Yes
4761,Chhattisgarh,61,Postpaid,789.06,38.57,457,302,Yes
4762,Nagaland,68,Prepaid,1811.36,57.54,749,165,Yes
4763,Rajasthan,25,Prepaid,1533.08,52.23,601,99,Yes
4764,Karnataka,66,Prepaid,938.84,78.61,868,19,No
4765,Uttar Pradesh,34,Prepaid,817.08,38.2,453,430,Yes
4766,Uttarakhand,39,Postpaid,1060.73,63.14,971,211,No
4767,Uttarakhand,52,Prepaid,360.39,65.71,529,251,Yes
4768,Odisha,42,Postpaid,622.17,30.77,744,106,Yes
4769,Bihar,33,Postpaid,1350.6,89.79,946,353,No
4770,Goa,19,Prepaid,1912.51,37.39,549,263,No
4771,Assam,36,Prepaid,1673.2,13.57,732,131,No
4772,Meghalaya,27,Prepaid,1053.05,97.33,352,367,No
4773,Manipur,63,Postpaid,624.32,53.94,305,275,Yes
