UserId,EducationLevel,Occupation
YBI16805,High School,Factory
YBI16806,High School,Factory
YBI16807,High School,Factory
YBI16808,High School,Factory
YBI16809,High School,Factory
YBI16810,Graduate,Management
YBI16811,High School,Self Employeed
YBI16812,High School,Self Employeed
YBI16813,High School,Self Employeed
YBI16814,High School,Self Employeed
YBI16815,High School,Self Employeed
YBI16816,High School,Self Employeed
YBI16817,High School,Self Employeed
YBI16818,High School,Self Employeed
YBI16819,High School,Self Employeed
YBI16820,High School,Self Employeed
YBI16821,High School,Professional
YBI16822,High School,Professional
YBI16823,Graduate,Management
YBI16824,High School,Professional
YBI16825,High School,Professional
YBI16826,High School,Professional
YBI16827,High School,Professional
YBI16828,High School,Professional
YBI16829,High School,Professional
YBI16830,High School,Professional
YBI16831,High School,Professional
YBI16832,High School,Professional
YBI16833,High School,Professional
YBI16834,High School,Professional
YBI16835,High School,Self Employeed
YBI16836,High School,Self Employeed
YBI16837,High School,Professional
YBI16838,Graduate,Management
YBI16839,High School,Professional
YBI16840,High School,Professional
YBI16841,High School,Professional
YBI16842,High School,Professional
YBI16843,High School,Professional
YBI16844,High School,Professional
YBI16845,High School,Professional
YBI16846,High School,Professional
YBI16847,High School,Professional
YBI16848,Graduate,Management
YBI16849,Graduate,Management
YBI16850,High School,Professional
YBI16851,High School,Professional
YBI16852,High School,Professional
YBI16853,High School,Professional
YBI16854,High School,Professional
YBI16855,High School,Professional
YBI16856,High School,Professional
YBI16857,High School,Professional
YBI16858,Graduate,Management
YBI16859,High School,Management
YBI16860,High School,Management
YBI16861,High School,Self Employeed
YBI16862,High School,Management
YBI16863,High School,Management
YBI16864,High School,Management
YBI16865,High School,Management
YBI16866,High School,Management
YBI16867,High School,Professional
YBI16868,Graduate,Professional
YBI16869,Graduate,Professional
YBI16870,Graduate,Professional
YBI16871,Graduate,Professional
YBI16872,Graduate,Professional
YBI16873,High School,Management
YBI16874,High School,Management
YBI16875,Graduate,Professional
YBI16876,Graduate,Professional
YBI16877,High School,Management
YBI16878,Graduate,Professional
YBI16879,Graduate,Professional
YBI16880,Graduate,Professional
YBI16881,Graduate,Professional
YBI16882,High School,Professional
YBI16883,High School,Management
YBI16884,High School,Management
YBI16885,High School,Professional
YBI16886,High School,Management
YBI16887,High School,Management
YBI16888,High School,Professional
YBI16889,High School,Professional
YBI16890,High School,Professional
YBI16891,High School,Professional
YBI16892,High School,Professional
YBI16893,High School,Professional
YBI16894,High School,Professional
YBI16895,High School,Professional
YBI16896,Graduate,Management
YBI16897,Graduate,Management
YBI16898,Graduate,Management
YBI16899,Graduate,Management
YBI16900,Graduate,Management
YBI16901,Graduate,Management
YBI16902,Graduate,Management
YBI16903,Graduate,Management
YBI16904,Graduate,Management
YBI16905,Graduate,Management
YBI16906,Graduate,Management
YBI16907,Graduate,Management
YBI16908,Graduate,Management
YBI16909,Graduate,Management
YBI16910,Graduate,Management
YBI16911,Graduate,Management
YBI16912,Graduate,Management
YBI16913,High School,Professional
YBI16914,High School,Office
YBI16915,High School,Professional
YBI16916,High School,Office
YBI16917,High School,Office
YBI16918,High School,Self Employeed
YBI16919,High School,Professional
YBI16920,High School,Professional
YBI16921,High School,Professional
YBI16922,High School,Professional
YBI16923,High School,Professional
YBI16924,Graduate,Management
YBI16925,High School,Professional
YBI16926,High School,Professional
YBI16927,High School,Professional
YBI16928,High School,Professional
YBI16929,High School,Professional
YBI16930,Graduate,Management
YBI16931,Graduate,Management
YBI16932,Graduate,Management
YBI16933,Graduate,Management
YBI16934,High School,Professional
YBI16935,High School,Professional
YBI16936,High School,Professional
YBI16937,High School,Professional
YBI16938,High School,Professional
YBI16939,Graduate,Management
YBI16940,High School,Professional
YBI16941,High School,Professional
YBI16942,Graduate,Management
YBI16943,Graduate,Management
YBI16944,Graduate,Management
YBI16945,High School,Self Employeed
YBI16946,High School,Self Employeed
YBI16947,High School,Professional
YBI16948,High School,Professional
YBI16949,High School,Professional
YBI16950,Graduate,Management
YBI16951,High School,Professional
YBI16952,High School,Professional
YBI16953,High School,Professional
YBI16954,High School,Professional
YBI16955,High School,Professional
YBI16956,High School,Self Employeed
YBI16957,High School,Self Employeed
YBI16958,High School,Self Employeed
YBI16959,High School,Self Employeed
YBI16960,Graduate,Professional
YBI16961,Graduate,Professional
YBI16962,Graduate,Professional
YBI16963,Graduate,Professional
YBI16964,Graduate,Professional
YBI16965,Graduate,Professional
YBI16966,Graduate,Professional
YBI16967,Graduate,Professional
YBI16968,Graduate,Professional
YBI16969,Graduate,Management
YBI16970,Graduate,Management
YBI16971,Graduate,Management
YBI16972,Graduate,Management
YBI16973,Graduate,Management
YBI16974,Graduate,Management
YBI16975,Graduate,Management
YBI16976,Graduate,Management
YBI16977,Graduate,Management
YBI16978,Graduate,Management
YBI16979,High School,Self Employeed
YBI16980,High School,Self Employeed
YBI16981,Graduate,Management
YBI16982,Graduate,Management
YBI16983,Graduate,Management
YBI16984,Graduate,Management
YBI16985,High School,Self Employeed
YBI16986,High School,Self Employeed
YBI16987,High School,Self Employeed
YBI16988,High School,Self Employeed
YBI16989,High School,Self Employeed
YBI16990,High School,Self Employeed
YBI16991,High School,Self Employeed
YBI16992,High School,Self Employeed
YBI16993,High School,Self Employeed
YBI16994,High School,Self Employeed
YBI16995,High School,Self Employeed
YBI16996,High School,Self Employeed
YBI16997,High School,Self Employeed
YBI16998,High School,Office
YBI16999,High School,Self Employeed
YBI17000,High School,Self Employeed
YBI17001,Graduate,Professional
YBI17002,High School,Self Employeed
YBI17003,High School,Office
YBI17004,High School,Self Employeed
YBI17005,High School,Self Employeed
YBI17006,High School,Self Employeed
YBI17007,High School,Office
YBI17008,High School,Office
YBI17009,High School,Office
YBI17010,High School,Office
YBI17011,High School,Office
YBI17012,High School,Self Employeed
YBI17013,High School,Self Employeed
YBI17014,High School,Self Employeed
YBI17015,High School,Self Employeed
YBI17016,High School,Self Employeed
YBI17017,High School,Office
YBI17018,High School,Self Employeed
YBI17019,High School,Self Employeed
YBI17020,High School,Self Employeed
YBI17021,High School,Self Employeed
YBI17022,High School,Self Employeed
YBI17023,High School,Self Employeed
YBI17024,High School,Self Employeed
YBI17025,High School,Self Employeed
YBI17026,High School,Self Employeed
YBI17027,High School,Self Employeed
YBI17028,High School,Self Employeed
YBI17029,High School,Self Employeed
YBI17030,High School,Self Employeed
YBI17031,High School,Professional
YBI17032,High School,Self Employeed
YBI17033,High School,Self Employeed
YBI17034,High School,Self Employeed
YBI17035,High School,Self Employeed
YBI17036,Graduate,Management
YBI17037,Graduate,Management
YBI17038,Graduate,Management
YBI17039,Graduate,Management
YBI17040,High School,Professional
YBI17041,High School,Professional
YBI17042,High School,Professional
YBI17043,High School,Professional
YBI17044,High School,Professional
YBI17045,Graduate,Management
YBI17046,Graduate,Self Employeed
YBI17047,Graduate,Self Employeed
YBI17048,Graduate,Self Employeed
YBI17049,Graduate,Self Employeed
YBI17050,Graduate,Professional
YBI17051,Graduate,Professional
YBI17052,Graduate,Professional
YBI17053,Graduate,Professional
YBI17054,Graduate,Professional
YBI17055,Graduate,Professional
YBI17056,Graduate,Professional
YBI17057,Graduate,Professional
YBI17058,Graduate,Professional
YBI17059,Graduate,Professional
YBI17060,Graduate,Professional
YBI17061,High School,Self Employeed
YBI17062,High School,Self Employeed
YBI17063,High School,Self Employeed
YBI17064,High School,Self Employeed
YBI17065,High School,Self Employeed
YBI17066,High School,Self Employeed
YBI17067,High School,Self Employeed
YBI17068,High School,Self Employeed
YBI17069,High School,Self Employeed
YBI17070,High School,Self Employeed
YBI17071,High School,Self Employeed
YBI17072,High School,Self Employeed
YBI17073,High School,Self Employeed
YBI17074,High School,Self Employeed
YBI17075,High School,Self Employeed
YBI17076,High School,Self Employeed
YBI17077,High School,Self Employeed
YBI17078,High School,Self Employeed
YBI17079,High School,Self Employeed
YBI17080,High School,Self Employeed
YBI17081,High School,Self Employeed
YBI17082,High School,Self Employeed
YBI17083,High School,Self Employeed
YBI17084,High School,Self Employeed
YBI17085,High School,Self Employeed
YBI17086,Graduate,Professional
YBI17087,Graduate,Professional
YBI17088,Graduate,Professional
YBI17089,Graduate,Professional
YBI17090,Graduate,Professional
YBI17091,Graduate,Professional
YBI17092,Graduate,Professional
YBI17093,Graduate,Professional
YBI17094,Graduate,Professional
YBI17095,High School,Self Employeed
YBI17096,Graduate,Professional
YBI17097,Graduate,Professional
YBI17098,Graduate,Professional
YBI17099,Graduate,Professional
YBI17100,Graduate,Management
YBI17101,Graduate,Management
YBI17102,Graduate,Management
YBI17103,Graduate,Management
YBI17104,Graduate,Professional
YBI17105,Graduate,Management
YBI17106,Graduate,Management
YBI17107,Graduate,Professional
YBI17108,Graduate,Professional
YBI17109,Graduate,Professional
YBI17110,Graduate,Professional
YBI17111,Graduate,Professional
YBI17112,Graduate,Professional
YBI17113,Graduate,Professional
YBI17114,Graduate,Professional
YBI17115,Graduate,Professional
YBI17116,Graduate,Management
YBI17117,Graduate,Professional
YBI17118,Graduate,Management
YBI17119,Graduate,Professional
YBI17120,High School,Professional
YBI17121,High School,Professional
YBI17122,High School,Professional
YBI17123,High School,Professional
YBI17124,High School,Professional
YBI17125,High School,Self Employeed
YBI17126,High School,Self Employeed
YBI17127,High School,Self Employeed
YBI17128,High School,Self Employeed
YBI17129,High School,Self Employeed
YBI17130,High School,Self Employeed
YBI17131,High School,Professional
YBI17132,High School,Professional
YBI17133,High School,Professional
YBI17134,Graduate,Management
YBI17135,Graduate,Management
YBI17136,Graduate,Management
YBI17137,Graduate,Management
YBI17138,High School,Professional
YBI17139,High School,Professional
YBI17140,High School,Professional
YBI17141,High School,Professional
YBI17142,Graduate,Management
YBI17143,Graduate,Management
YBI17144,High School,Professional
YBI17145,High School,Professional
YBI17146,High School,Professional
YBI17147,High School,Professional
YBI17148,High School,Professional
YBI17149,High School,Professional
YBI17150,Graduate,Management
YBI17151,Graduate,Management
YBI17152,High School,Professional
YBI17153,High School,Professional
YBI17154,High School,Professional
YBI17155,High School,Professional
YBI17156,Graduate,Management
YBI17157,Graduate,Management
YBI17158,High School,Professional
YBI17159,High School,Professional
YBI17160,High School,Professional
YBI17161,High School,Professional
YBI17162,High School,Professional
YBI17163,High School,Professional
YBI17164,High School,Professional
YBI17165,High School,Professional
YBI17166,Graduate,Management
YBI17167,High School,Professional
YBI17168,High School,Professional
YBI17169,High School,Professional
YBI17170,High School,Professional
YBI17171,High School,Self Employeed
YBI17172,High School,Professional
YBI17173,High School,Professional
YBI17174,Graduate,Management
YBI17175,Graduate,Management
YBI17176,Graduate,Management
YBI17177,Graduate,Management
YBI17178,Graduate,Management
YBI17179,High School,Professional
YBI17180,High School,Professional
YBI17181,High School,Professional
YBI17182,High School,Professional
YBI17183,High School,Professional
YBI17184,High School,Professional
YBI17185,High School,Self Employeed
YBI17186,High School,Self Employeed
YBI17187,High School,Self Employeed
YBI17188,High School,Self Employeed
YBI17189,High School,Self Employeed
YBI17190,High School,Self Employeed
YBI17191,Graduate,Management
YBI17192,Graduate,Management
YBI17193,Graduate,Management
YBI17194,High School,Professional
YBI17195,High School,Professional
YBI17196,High School,Professional
YBI17197,High School,Professional
YBI17198,Graduate,Professional
YBI17199,Graduate,Professional
YBI17200,Graduate,Professional
YBI17201,Graduate,Professional
YBI17202,Graduate,Professional
YBI17203,Graduate,Professional
YBI17204,Graduate,Professional
YBI17205,Graduate,Professional
YBI17206,Graduate,Management
YBI17207,High School,Self Employeed
YBI17208,Graduate,Professional
YBI17209,Graduate,Professional
YBI17210,Graduate,Professional
YBI17211,Graduate,Professional
YBI17212,High School,Self Employeed
YBI17213,Graduate,Professional
YBI17214,High School,Self Employeed
YBI17215,High School,Self Employeed
